PlayerID,Age,Gender,Location,GameID,GameName,GameGenre,GameDifficulty,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,DaysPlayed,PurchaseCount,TotalSpend,AvgPurchasesPerMonth,AvgPurchaseValue,SpendingPropensity,PlayerExpertise
100,19.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,6.0,30.0,7.0,1.0,Low,47.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
101,27.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Hard,172.73,11.0,,30.0,18.0,Medium,86.0,7.0,80.0,2.44,11.43,Occasional,Intermediate
101,27.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Easy,95.91,8.0,40.0,11.0,15.0,Medium,147.0,5.0,40.94,1.02,8.19,Occasional,Beginner
102,25.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Hard,20.09,2.0,109.0,10.0,7.0,Low,34.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
102,25.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,77.19,3.0,122.0,30.0,26.0,Medium,81.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
103,20.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Medium,37.0,15.0,66.0,4.0,1.0,Low,18.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
103,20.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Medium,280.64,4.0,,24.0,4.0,Medium,317.0,1.0,8.1,0.09,8.1,Occasional,Intermediate
104,38.0,Male,Europe,STR_001,Empire Builder,Strategy,Hard,50.0,2.0,108.0,4.0,9.0,Low,49.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
105,13.0,Female,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,25.0,5.0,68.0,3.0,1.0,Low,23.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
106,36.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Easy,50.0,6.0,30.0,10.0,5.0,Low,69.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
107,20.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,62.48,12.0,52.0,18.0,16.0,Medium,40.0,6.0,80.0,4.5,13.33,Occasional,Expert
108,25.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Medium,50.0,9.0,45.0,14.0,12.0,Medium,54.0,6.0,24.11,3.33,4.02,Occasional,Beginner
108,25.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Easy,240.0,9.0,57.0,50.0,59.0,High,314.0,3.0,7.79,0.29,2.6,Occasional,Intermediate
108,25.0,Male,Asia,STR_002,Tower Defense Masters,Strategy,Medium,89.02,4.0,121.0,53.0,30.0,Medium,69.0,5.0,80.0,2.17,16.0,Occasional,Intermediate
109,30.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Easy,457.48,13.0,,60.0,29.0,High,168.0,14.0,80.0,2.5,5.71,Occasional,Intermediate
110,27.0,Male,USA,RPG_001,Dragon's Quest,RPG,Hard,136.44,6.0,148.0,24.0,16.0,Medium,58.0,8.0,69.15,4.14,8.64,Occasional,Intermediate
111,23.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Medium,44.75,7.0,30.0,10.0,6.0,Low,103.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
112,22.0,Female,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,10.0,111.0,75.0,26.0,High,182.0,6.0,80.0,0.99,13.33,Occasional,Beginner
112,22.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Hard,480.95,13.0,56.0,83.0,34.0,High,262.0,1.0,13.78,0.11,13.78,Occasional,Expert
112,22.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Hard,210.99,8.0,134.0,18.0,13.0,Medium,69.0,3.0,55.98,1.3,18.66,Occasional,Intermediate
112,22.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Medium,240.0,13.0,54.0,50.0,49.0,High,198.0,5.0,16.47,0.76,3.29,Occasional,Expert
113,25.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Medium,49.19,6.0,34.0,20.0,11.0,Low,99.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
113,25.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,63.57,3.0,140.0,27.0,23.0,Medium,64.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
113,25.0,Male,Asia,STR_003,Chess Legends Online,Strategy,Medium,124.58,4.0,168.0,10.0,1.0,Medium,68.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
114,35.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,360.0,14.0,129.0,75.0,81.0,High,211.0,11.0,31.18,1.56,2.83,Occasional,Expert
115,31.0,Female,Europe,STR_002,Tower Defense Masters,Strategy,Medium,107.28,4.0,98.0,40.0,19.0,Medium,136.0,2.0,17.52,0.44,8.76,Occasional,Beginner
115,31.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Medium,88.69,4.0,75.0,19.0,8.0,Medium,139.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
115,31.0,Female,Europe,STR_001,Empire Builder,Strategy,Medium,93.01,3.0,115.0,8.0,3.0,Low,105.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
115,31.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,182.99,5.0,128.0,20.0,12.0,Low,111.0,5.0,10.75,1.35,2.15,Occasional,Beginner
116,19.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Hard,101.79,4.0,151.0,34.0,39.0,Medium,71.0,2.0,19.66,0.85,9.83,Occasional,Intermediate
117,41.0,Male,Asia,STR_001,Empire Builder,Strategy,Medium,246.2,3.0,132.0,20.0,30.0,Medium,264.0,6.0,80.0,0.68,13.33,Occasional,Beginner
118,16.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Hard,32.23,9.0,32.0,10.0,2.0,Low,41.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
119,38.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Hard,153.41,9.0,,50.0,38.0,Medium,143.0,8.0,80.0,1.68,10.0,Occasional,Expert
120,32.0,Male,Europe,STR_001,Empire Builder,Strategy,Easy,61.4,2.0,90.0,9.0,6.0,Low,125.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
121,17.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Hard,100.0,6.0,113.0,25.0,21.0,Low,39.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
122,36.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Easy,171.91,6.0,70.0,50.0,12.0,Medium,145.0,1.0,18.01,0.21,18.01,Occasional,Beginner
122,36.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,9.0,159.0,15.0,6.0,Medium,46.0,10.0,961.76,6.52,96.18,Whale,Beginner
123,32.0,Other,USA,ACT_001,Battle Royale Extreme,Action,Easy,63.97,4.0,47.0,13.0,7.0,Medium,152.0,2.0,44.78,0.39,22.39,Occasional,Beginner
124,30.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,6.0,116.0,5.0,4.0,Low,45.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
125,20.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Hard,166.14,16.0,48.0,50.0,35.0,Medium,82.0,0.0,0.0,0.0,0.0,NonSpender,Expert
126,26.0,Female,Europe,STR_003,Chess Legends Online,Strategy,Hard,291.84,3.0,,30.0,,Medium,289.0,0.0,0.0,0.0,0.0,NonSpender,Expert
126,26.0,Female,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,360.0,11.0,158.0,75.0,53.0,Medium,88.0,0.0,0.0,0.0,0.0,NonSpender,Expert
127,166.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,5.0,110.0,6.0,10.0,Medium,129.0,9.0,80.0,2.09,8.89,Occasional,Beginner
127,21.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Medium,50.0,8.0,30.0,8.0,3.0,Medium,33.0,2.0,3.9,1.82,1.95,Occasional,Intermediate
128,28.0,Female,Asia,STR_003,Chess Legends Online,Strategy,Medium,200.44,2.0,168.0,30.0,31.0,Medium,239.0,0.0,0.0,0.0,0.0,NonSpender,Expert
128,28.0,Female,Asia,STR_002,Tower Defense Masters,Strategy,Medium,33.02,3.0,188.0,29.0,2.0,Low,22.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
129,18.0,Female,USA,STR_001,Empire Builder,Strategy,Medium,226.18,5.0,79.0,35.0,27.0,Medium,298.0,1.0,17.69,0.1,17.69,Occasional,Intermediate
130,43.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Easy,278.17,4.0,184.0,29.0,29.0,Medium,160.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
131,27.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Easy,960.0,5.0,79.0,100.0,49.0,Medium,937.0,6.0,14.82,0.19,2.47,Occasional,Intermediate
132,24.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,35.82,4.0,42.0,15.0,13.0,Low,79.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
133,31.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Easy,69.33,9.0,73.0,11.0,7.0,Medium,45.0,8.0,80.0,5.33,10.0,Occasional,Beginner
133,31.0,Female,USA,RPG_001,Dragon's Quest,RPG,Medium,100.0,3.0,111.0,18.0,6.0,Low,81.0,9.0,80.0,3.33,8.89,Occasional,Beginner
134,42.0,Male,USA,RPG_001,Dragon's Quest,RPG,Medium,217.43,4.0,75.0,42.0,27.0,Medium,340.0,6.0,64.13,0.53,10.69,Occasional,Beginner
134,42.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,50.0,6.0,93.0,9.0,5.0,Medium,38.0,5.0,49.96,3.95,9.99,Occasional,Beginner
135,21.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Hard,150.0,6.0,164.0,7.0,4.0,Low,46.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
136,34.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,51.55,5.0,80.0,15.0,4.0,Low,51.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
137,28.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Medium,288.26,3.0,176.0,17.0,7.0,Medium,210.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
138,25.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Easy,209.36,6.0,181.0,17.0,15.0,Medium,69.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
139,14.0,Female,USA,STR_001,Empire Builder,Strategy,Easy,960.0,10.0,179.0,50.0,124.0,Medium,277.0,2.0,11.58,0.22,5.79,Occasional,Intermediate
140,30.0,Male,Asia,STR_001,Empire Builder,Strategy,Easy,170.5,3.0,,24.0,,Medium,107.0,4.0,32.28,1.12,8.07,Occasional,Beginner
141,33.0,Female,Asia,ACT_003,Street Fighter Ultimate,Action,Easy,158.79,10.0,84.0,28.0,39.0,Medium,80.0,11.0,56.36,4.12,5.12,Occasional,Beginner
141,33.0,Female,Asia,STR_001,Empire Builder,Strategy,Hard,216.72,6.0,,21.0,22.0,Medium,73.0,2.0,28.98,0.82,14.49,Occasional,Intermediate
141,33.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Easy,100.0,3.0,94.0,10.0,2.0,Medium,180.0,14.0,25.66,2.33,1.83,Occasional,Beginner
141,33.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,8.0,60.0,19.0,16.0,Medium,95.0,10.0,1238.41,3.16,123.84,Whale,Intermediate
142,38.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Easy,95.38,7.0,53.0,10.0,4.0,Medium,105.0,7.0,80.0,2.0,11.43,Occasional,Beginner
143,34.0,Female,Europe,STR_003,Chess Legends Online,Strategy,Easy,174.64,6.0,129.0,30.0,20.0,Medium,104.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
143,34.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,150.0,4.0,,14.0,17.0,Low,147.0,1.0,17.61,0.2,17.61,Occasional,Beginner
144,25.0,Female,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,39.8,8.0,179.0,17.0,10.0,Low,14.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
145,20.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,15.0,7.0,30.0,9.0,10.0,Low,31.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
146,14.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Hard,30.43,2.0,189.0,20.0,4.0,Low,42.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
146,14.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Easy,600.0,10.0,59.0,60.0,70.0,High,485.0,7.0,80.0,0.43,11.43,Occasional,Intermediate
147,34.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Medium,240.0,7.0,183.0,75.0,32.0,Medium,234.0,10.0,80.0,1.28,8.0,Occasional,Intermediate
148,30.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Medium,219.28,5.0,121.0,28.0,9.0,Medium,152.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
148,30.0,Male,Europe,STR_001,Empire Builder,Strategy,Easy,153.56,8.0,172.0,22.0,20.0,Low,46.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
149,26.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Easy,66.85,3.0,,64.0,47.0,Medium,76.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
150,20.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Medium,86.66,3.0,240.0,37.0,34.0,Medium,47.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
151,16.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,7.0,72.0,6.0,6.0,Low,38.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
152,44.0,Female,USA,STR_001,Empire Builder,Strategy,Medium,548.75,8.0,155.0,50.0,76.0,Medium,182.0,6.0,61.33,0.99,10.22,Occasional,Expert
152,44.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Easy,240.0,14.0,97.0,50.0,38.0,High,113.0,5.0,80.0,1.33,16.0,Occasional,Beginner
153,41.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Hard,196.12,10.0,83.0,20.0,22.0,Medium,93.0,4.0,30.72,1.29,7.68,Occasional,Intermediate
154,45.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Medium,204.17,6.0,164.0,32.0,18.0,Medium,101.0,7.0,80.0,2.08,11.43,Occasional,Beginner
155,43.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,626.97,5.0,184.0,48.0,51.0,Medium,259.0,9.0,24.88,1.04,2.76,Occasional,Beginner
156,26.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,75.92,4.0,69.0,19.0,,Medium,142.0,6.0,80.0,1.27,13.33,Occasional,Beginner
157,20.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Hard,226.84,14.0,65.0,60.0,61.0,High,90.0,2.0,42.84,0.67,21.42,Occasional,Expert
158,24.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,,16.0,17.0,Medium,28.0,3.0,8.41,3.21,2.8,Occasional,Beginner
159,20.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Medium,133.24,8.0,61.0,24.0,23.0,Medium,109.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
160,21.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Easy,50.0,3.0,41.0,8.0,7.0,Low,47.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
160,21.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Medium,25.0,2.0,114.0,2.0,2.0,Low,23.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
161,31.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,2.0,75.0,6.0,9.0,Low,344.0,2.0,38.1,0.17,19.05,Occasional,Beginner
161,31.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Easy,89.01,8.0,30.0,29.0,29.0,Medium,136.0,2.0,13.86,0.44,6.93,Occasional,Beginner
162,19.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Easy,150.0,4.0,94.0,6.0,5.0,Low,27.0,1.0,2.68,1.11,2.68,Occasional,Beginner
163,28.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Hard,240.0,7.0,54.0,50.0,47.0,Medium,341.0,5.0,63.32,0.44,12.66,Occasional,Expert
163,28.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Medium,84.77,3.0,73.0,19.0,8.0,Medium,152.0,5.0,80.0,0.99,16.0,Occasional,Beginner
163,28.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,50.64,4.0,111.0,22.0,16.0,Low,53.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
164,17.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,54.72,7.0,85.0,14.0,9.0,Low,33.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
164,17.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Hard,66.09,8.0,81.0,40.0,30.0,Medium,41.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
164,17.0,Male,Europe,STR_001,Empire Builder,Strategy,Easy,60.11,2.0,135.0,7.0,18.0,Low,90.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
165,27.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Medium,25.9,9.0,44.0,9.0,3.0,Low,34.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
166,26.0,Male,Asia,ACT_003,Street Fighter Ultimate,Action,Easy,380.39,11.0,83.0,60.0,61.0,Medium,156.0,0.0,0.0,0.0,0.0,NonSpender,Expert
166,26.0,Male,Asia,STR_003,Chess Legends Online,Strategy,Easy,147.31,12.0,147.0,20.0,26.0,Medium,41.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
167,42.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Hard,108.42,5.0,33.0,24.0,12.0,Medium,234.0,14.0,78.1,1.79,5.58,Occasional,Intermediate
168,18.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Medium,150.0,7.0,149.0,15.0,,Low,59.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
168,18.0,Female,USA,RPG_001,Dragon's Quest,RPG,Hard,100.0,2.0,72.0,22.0,4.0,Low,89.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
169,22.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,3.0,98.0,8.0,6.0,Medium,44.0,6.0,80.0,4.09,13.33,Occasional,Beginner
170,22.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Medium,114.94,3.0,148.0,17.0,20.0,Medium,133.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
171,35.0,Female,Europe,STR_001,Empire Builder,Strategy,Medium,290.58,5.0,193.0,43.0,29.0,Medium,139.0,1.0,2.26,0.22,2.26,Occasional,Intermediate
172,27.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Medium,313.41,5.0,85.0,60.0,76.0,Medium,280.0,6.0,62.01,0.64,10.34,Occasional,Expert
173,31.0,Female,Europe,ACT_003,Street Fighter Ultimate,Action,Medium,144.61,16.0,,27.0,35.0,Medium,64.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
174,28.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Hard,420.88,7.0,85.0,76.0,10.0,Medium,346.0,4.0,79.62,0.35,19.9,Occasional,Intermediate
174,28.0,Male,USA,STR_001,Empire Builder,Strategy,Medium,66.3,2.0,175.0,8.0,6.0,Low,67.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
175,18.0,Female,Europe,STR_002,Tower Defense Masters,Strategy,Medium,240.0,8.0,147.0,75.0,62.0,High,128.0,8.0,80.0,1.88,10.0,Occasional,Intermediate
175,18.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Hard,63.67,4.0,75.0,19.0,5.0,Medium,78.0,8.0,23.51,3.08,2.94,Occasional,Intermediate
176,20.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Hard,99.02,10.0,49.0,22.0,22.0,Medium,94.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
177,33.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Easy,107.38,4.0,33.0,19.0,13.0,Medium,340.0,1.0,18.09,0.09,18.09,Occasional,Beginner
178,30.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Medium,240.0,10.0,69.0,50.0,51.0,High,178.0,7.0,80.0,1.18,11.43,Occasional,Intermediate
179,23.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Easy,100.0,9.0,,25.0,2.0,Medium,47.0,7.0,44.7,4.47,6.39,Occasional,Beginner
179,23.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,3.0,74.0,10.0,9.0,Medium,146.0,10.0,80.0,2.05,8.0,Occasional,Beginner
180,15.0,Female,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,5.0,147.0,75.0,38.0,Medium,237.0,3.0,12.11,0.38,4.04,Occasional,Intermediate
181,19.0,Female,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,59.62,3.0,158.0,26.0,4.0,Low,62.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
181,19.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Easy,41.38,6.0,58.0,8.0,5.0,Low,56.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
182,30.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Medium,239.18,5.0,77.0,11.0,4.0,Medium,228.0,12.0,80.0,1.58,6.67,Occasional,Beginner
183,20.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Easy,227.09,5.0,,50.0,48.0,Medium,159.0,1.0,14.88,0.19,14.88,Occasional,Intermediate
184,43.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Medium,217.81,3.0,,45.0,27.0,Medium,416.0,9.0,80.0,0.65,8.89,Occasional,Beginner
185,51.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,104.57,7.0,148.0,26.0,13.0,Medium,52.0,2.0,42.19,1.15,21.1,Occasional,Beginner
186,24.0,Female,Europe,STR_002,Tower Defense Masters,Strategy,Hard,240.0,9.0,192.0,75.0,20.0,Medium,86.0,0.0,0.0,0.0,0.0,NonSpender,Expert
186,24.0,Female,Europe,STR_003,Chess Legends Online,Strategy,Medium,600.0,4.0,240.0,30.0,38.0,Medium,244.0,0.0,0.0,0.0,0.0,NonSpender,Expert
187,34.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,7.0,119.0,9.0,7.0,Medium,60.0,15.0,80.0,7.5,5.33,Occasional,Beginner
188,30.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Medium,240.0,6.0,101.0,75.0,,Medium,300.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
188,30.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,47.09,4.0,233.0,26.0,24.0,Low,19.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
188,30.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,73.23,5.0,72.0,23.0,9.0,Low,99.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
189,35.0,Female,Europe,STR_001,Empire Builder,Strategy,Easy,60.18,2.0,,5.0,,Low,55.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
190,47.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Hard,222.6,3.0,240.0,75.0,46.0,High,152.0,3.0,74.69,0.59,24.9,Occasional,Expert
191,28.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Hard,154.15,2.0,149.0,62.0,53.0,Low,220.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
191,28.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Easy,290.86,9.0,74.0,47.0,22.0,Medium,167.0,10.0,80.0,1.8,8.0,Occasional,Beginner
192,13.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Hard,37.75,7.0,,26.0,34.0,Low,65.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
192,13.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,4.0,153.0,8.0,8.0,Low,39.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
193,30.0,Female,Asia,ACT_003,Street Fighter Ultimate,Action,Medium,57.17,15.0,94.0,18.0,4.0,Medium,17.0,1.0,21.2,1.76,21.2,Occasional,Intermediate
193,30.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,195.88,6.0,137.0,17.0,6.0,Medium,89.0,10.0,1096.06,3.37,109.61,Whale,Intermediate
193,30.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Easy,186.2,7.0,102.0,20.0,8.0,Low,96.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
194,39.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Medium,218.65,16.0,54.0,31.0,44.0,High,99.0,8.0,79.35,2.42,9.92,Occasional,Beginner
195,15.0,Male,USA,RPG_001,Dragon's Quest,RPG,Easy,172.92,9.0,87.0,22.0,25.0,Medium,109.0,4.0,14.35,1.1,3.59,Occasional,Beginner
195,15.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Hard,1535.3,8.0,104.0,80.0,127.0,High,947.0,10.0,229.13,0.32,22.91,Whale,Expert
196,44.0,Male,USA,STR_003,Chess Legends Online,Strategy,Medium,238.43,5.0,187.0,30.0,16.0,Medium,114.0,9.0,80.0,2.37,8.89,Occasional,Intermediate
197,46.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Hard,91.28,11.0,52.0,22.0,22.0,Medium,58.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
198,35.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Medium,152.08,2.0,,33.0,31.0,Medium,287.0,4.0,59.14,0.42,14.78,Occasional,Beginner
198,35.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,78.45,6.0,125.0,30.0,34.0,Low,46.0,1.0,16.06,0.65,16.06,Occasional,Beginner
198,35.0,Male,Asia,STR_003,Chess Legends Online,Strategy,Medium,89.08,6.0,60.0,10.0,16.0,Low,129.0,2.0,33.34,0.47,16.67,Occasional,Beginner
198,35.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Easy,233.78,7.0,64.0,33.0,28.0,Medium,235.0,10.0,540.59,1.28,54.06,Whale,Beginner
199,17.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Medium,50.0,3.0,43.0,8.0,8.0,Medium,7.0,13.0,80.0,55.71,6.15,Occasional,Beginner
199,17.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,229.94,4.0,111.0,64.0,51.0,Medium,265.0,2.0,4.39,0.23,2.19,Occasional,Intermediate
200,26.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,305.76,10.0,150.0,24.0,9.0,Medium,97.0,10.0,927.61,3.09,92.76,Whale,Beginner
201,20.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Medium,82.84,7.0,30.0,21.0,29.0,Medium,149.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
202,30.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,6.0,31.0,9.0,1.0,Low,40.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
